timeframe,fast_period,slow_period,signal_period,take_profit_pct,histogram_expansion_bars,divergence_lookback,pivot_window,train_bars,test_bars,train_score,train_return_pct,train_max_drawdown_pct,train_sharpe,train_closed_lots,train_win_rate_pct,train_profit_factor,test_return_pct,test_max_drawdown_pct,test_sharpe,test_closed_lots,test_win_rate_pct,test_profit_factor,test_net_pnl_usdt,is_best_for_timeframe
15m,10,35,9,0.025,3,30,3,6002,2592,-2.662213361080605,-1.1224473451855919,1.5397660158950133,-5.249315760618405,1016,35.13779527559055,0.7728418860603825,-0.4967336718332626,0.7482246081718641,-4.9242274003212385,444,35.810810810810814,0.7874076616048736,-49.67336718332626,False
15m,12,21,9,0.025,3,30,3,6010,2592,-2.67784729722632,-1.1473742630488777,1.530473034177442,-5.234820660826225,1044,35.82375478927203,0.7743416083959748,-0.7794794007887867,0.9649676904718629,-7.641639105697867,457,34.79212253829322,0.6957458137365234,-77.94794007887867,False
15m,8,21,6,0.015,2,30,3,6010,2592,-2.6806273353305103,-1.2163181003608223,1.4643092349696878,-5.024805563495329,1739,37.1477860839563,0.8335011619426053,-1.1250971843972366,1.2111115239429953,-9.184912192664488,752,34.57446808510639,0.7097164712965606,-112.50971843972366,False
15m,12,35,6,0.02,3,30,3,6005,2592,-2.6824112886674243,-1.058219820551658,1.624191468115766,-5.239904465745436,1090,35.41284403669725,0.7868731946495618,-0.323563061971945,0.5566939366842861,-3.2828646096646685,471,37.57961783439491,0.8663429535191715,-32.3563061971945,False
15m,12,35,6,0.025,3,30,3,6005,2592,-2.6890284753405655,-1.0479072938531317,1.641121181487434,-4.976191073901835,1092,35.256410256410255,0.788407957175962,-0.40884347862300274,0.6434860428610005,-4.022069253061628,474,37.34177215189873,0.8313649523281147,-40.884347862300274,False
15m,14,35,6,0.015,3,30,3,6005,2592,-2.6903226704667302,-1.107541550845308,1.5827811196214225,-5.866620654558875,1024,34.9609375,0.7681235867460345,-0.40338454713057215,0.5605709301629975,-4.350963623368975,441,36.281179138321995,0.8214309524775779,-40.33845471305722,False
15m,10,21,9,0.025,2,30,3,6010,2592,-2.691481910519472,-0.8733011215429906,1.8181807889764812,-3.19628219480572,1472,37.16032608695652,0.8726172872886764,-0.6809170617645396,0.8483140846991181,-5.295575837985939,639,37.558685446009385,0.8086508496762488,-68.09170617645395,False
15m,14,26,9,0.015,3,30,3,6010,2592,-2.7012480937016674,-1.1726951574359554,1.5285529362657122,-5.979675266030736,987,34.954407294832826,0.762866831543077,-0.3839203226605423,0.5806286539870302,-3.9642096885875575,424,37.735849056603776,0.8301390940696347,-38.39203226605423,False
15m,10,35,9,0.015,3,30,3,6002,2592,-2.709077661577804,-1.1719013312001334,1.5371763303776704,-6.051741745386364,1007,35.253227408143,0.7580853792957928,-0.44261613572674835,0.616611015563385,-4.725475119675594,435,36.7816091954023,0.8023724378482249,-44.26161357267483,False
15m,10,26,12,0.025,3,30,3,6008,2592,-2.709409584839369,-1.2329504352866933,1.4764591495526753,-5.753923246887664,1012,35.276679841897234,0.7597158958607411,-0.41937739271013924,0.6561671468588574,-4.027572180857417,435,36.321839080459775,0.8248207575313311,-41.937739271013925,False
15m,14,21,9,0.015,3,30,3,6010,2592,-2.7106842167294944,-1.2005892047059934,1.510095012023501,-6.05223772219368,1016,35.33464566929133,0.7590364635000146,-0.37271861792160055,0.47413471727932416,-3.8760767291569658,431,37.81902552204176,0.8406622318618646,-37.27186179216005,False
15m,10,35,12,0.015,3,30,3,5999,2592,-2.711090630814517,-1.2264075558255536,1.4846830749889635,-6.425647569541831,976,34.93852459016394,0.7447491272610688,-0.5824646204270539,0.715619704692147,-6.209517360458556,411,36.25304136253041,0.7499190518864762,-58.24646204270539,False
15m,10,26,12,0.015,3,30,3,6008,2592,-2.7186950364476092,-1.2448927045274831,1.473802331920126,-6.339574603978944,1004,35.3585657370518,0.7499736917995877,-0.40911291752081524,0.5723537262471111,-4.252458738037046,426,36.85446009389671,0.8227852129967691,-40.911291752081524,False
15m,12,21,9,0.02,3,30,3,6010,2592,-2.7202009901259756,-1.214187251184667,1.5060137389413086,-5.8272606765157695,1043,36.04985618408437,0.7601769667228752,-0.7114154550519197,0.8701400804291878,-7.19945368323355,455,35.824175824175825,0.7194551541814111,-71.14154550519197,False
15m,14,30,9,0.015,3,30,3,6007,2592,-2.722153888938781,-1.2010892550249992,1.5210646339137819,-6.240408751552977,975,34.87179487179487,0.7519824529977301,-0.521910395671457,0.648788868826858,-5.475965464967562,418,37.08133971291866,0.7740204977845073,-52.19103956714571,False
15m,8,30,12,0.025,3,30,3,6004,2592,-2.7407088876776853,-1.1669347641106287,1.5737741235670566,-5.48907225226027,1031,34.72356935014549,0.7662668517756049,-0.5978844937881149,0.8175243798485933,-5.973246895889952,440,35.0,0.7467014586758933,-59.78844937881149,False
15m,14,30,9,0.02,3,30,3,6007,2592,-2.741795291056289,-1.188079400151346,1.5537158909049429,-5.846533101586487,984,35.16260162601626,0.7574092801674446,-0.5911139632645791,0.7597546197886524,-5.900682524490581,429,36.5967365967366,0.7550105401700594,-59.11139632645791,False
15m,8,30,12,0.015,3,30,3,6004,2592,-2.744766936224917,-1.1942726769982073,1.5504942592267097,-6.144397176198351,1026,34.99025341130604,0.756340023726693,-0.5228216437258926,0.6721143917769722,-5.608011374065779,434,35.944700460829495,0.771021978854083,-52.28216437258925,False
15m,8,21,6,0.02,2,30,3,6010,2592,-2.762840078785013,-1.1747631983506472,1.5880768804343657,-4.617307577928593,1741,36.990235496840896,0.8398538970255561,-1.0927214917101264,1.1994304339436743,-8.569335994781591,768,34.63541666666667,0.729045364891461,-109.27214917101264,False
15m,10,35,12,0.02,3,30,3,5999,2592,-2.7766747955617572,-1.2275204553501862,1.549154340211571,-6.088091507281292,986,35.19269776876268,0.7472947740962892,-0.6226134181157977,0.7514252682345962,-6.257892748946615,421,35.86698337292161,0.7434816406725989,-62.26134181157977,False
15m,14,21,9,0.02,3,30,3,6010,2592,-2.782449444653689,-1.2420079254916527,1.5404415191620364,-5.888070293524207,1023,35.386119257087,0.7564594368195772,-0.3373661381430611,0.5525815292249147,-3.358200435147497,435,37.701149425287355,0.8590664750269226,-33.73661381430611,False
15m,10,21,12,0.02,3,30,3,6010,2592,-2.78368000804001,-1.23493157642366,1.5487484316163502,-5.851137150231284,1027,35.83252190847128,0.7579165533671947,-0.3896170231761062,0.6053622531417004,-3.9653843586968125,434,36.405529953917046,0.8349749903789834,-38.961702317610616,False
15m,8,26,12,0.025,2,30,3,6008,2592,-2.7852504253183663,-0.9533167533833693,1.831933671934997,-3.526757575843786,1419,36.8569415081043,0.8605834718441965,-0.8391129745184116,1.0536041945655075,-6.2228377504252474,640,36.5625,0.7704502323667728,-83.91129745184116,False
15m,12,21,12,0.015,3,30,3,6010,2592,-2.7940426408986525,-1.245369758472334,1.5486728824263185,-6.2733358017908865,990,34.84848484848485,0.7537154249994673,-0.5934592623057687,0.670702522885047,-6.262534785702233,424,35.613207547169814,0.7505261509152141,-59.34592623057688,False
15m,10,35,9,0.02,3,30,3,6002,2592,-2.7992193211013063,-1.2588359621597556,1.5403833589415508,-6.12256698015581,1015,35.27093596059113,0.7468681336360662,-0.4609557413247421,0.7030537499775095,-4.709656241633598,442,36.425339366515836,0.8013019902875029,-46.09557413247421,False
15m,14,26,9,0.02,3,30,3,6010,2592,-2.8036950250131314,-1.2534345211146682,1.5502605038984631,-6.036633705664365,996,34.83935742971887,0.7540099255534629,-0.36096178134481305,0.6499938904312814,-3.5498623035470187,432,37.5,0.8460642598494402,-36.096178134481306,False
15m,10,21,9,0.02,2,30,3,6010,2592,-2.8088717879481617,-1.131824457851926,1.6770473300962356,-4.430398291047073,1462,37.00410396716826,0.8332602483728905,-0.7515978434962562,0.9117375959568865,-6.053480652155908,629,37.51987281399046,0.7864524171647597,-75.15978434962562,False
15m,10,30,12,0.025,3,30,3,6004,2592,-2.820545115272312,-1.2181169591830439,1.6024281560892684,-5.647821508946888,1005,34.82587064676617,0.7595923393432359,-0.5197958828712217,0.7353210561638103,-5.012934046480187,427,37.470725995316165,0.7821281878212637,-51.97958828712217,False
15m,10,26,12,0.02,3,30,3,6008,2592,-2.845226201945177,-1.318406049065652,1.5268201528795249,-6.474315338553264,1009,35.18334985133796,0.7396265515969191,-0.3748897127220516,0.6478339716586443,-3.7252166387456205,433,36.95150115473441,0.8419062116257512,-37.48897127220516,False
15m,8,21,12,0.02,2,30,3,6010,2592,-2.865490727927307,-1.1687110227939228,1.6967797051333844,-4.597101384386655,1442,36.754507628294036,0.8274971542175108,-0.9356489642117777,1.1059673486242467,-7.552732266158071,625,36.0,0.7411220886273024,-93.56489642117776,False
15m,12,21,12,0.02,3,30,3,6010,2592,-2.87858057537094,-1.2983967216265226,1.5801838537444175,-6.197725152291902,996,34.93975903614458,0.7485965582192698,-0.5255259766355085,0.6902459464879165,-5.301853945816739,431,35.730858468677496,0.7847602899891359,-52.55259766355084,False
15m,8,21,12,0.025,2,30,3,6010,2592,-2.8970460084691765,-1.057710187979883,1.8393358204892936,-3.8756115447135495,1454,36.79504814305364,0.8473329032356255,-0.8288362033663179,1.0064530071419022,-6.476921375176145,633,36.018957345971565,0.771340697943304,-82.8836203366318,False
15m,14,35,9,0.015,3,30,3,6002,2592,-2.8989201627451804,-1.2915585450589788,1.6073616176862018,-6.615270881996663,983,34.38453713123092,0.7346024576684138,-0.7946164902794045,0.9163600707379874,-8.530160378442348,417,34.77218225419664,0.6779167668496048,-79.46164902794044,False
15m,8,30,12,0.02,3,30,3,6004,2592,-2.9102876617856666,-1.3239006782228535,1.5863869835628128,-6.523663271175312,1030,34.75728155339806,0.736017179958223,-0.5619516270837994,0.7520159042311165,-5.783228008648616,439,35.53530751708428,0.7604757405852858,-56.19516270837994,False
15m,10,30,12,0.015,3,30,3,6004,2592,-2.9133178772708908,-1.3224846041193086,1.5908332731515822,-6.74925541684698,994,34.70824949698189,0.73301726196363,-0.4963108405912681,0.6821856444244404,-5.2241783695808035,416,37.74038461538461,0.7833187844491991,-49.631084059126806,False
15m,10,30,12,0.02,3,30,3,6004,2592,-2.9255063172255635,-1.313564593842002,1.6119417233835618,-6.352950696567568,1003,34.89531405782652,0.7383741433959995,-0.4802809285036346,0.747983037613389,-4.8013435203880785,425,37.64705882352941,0.7977929342180551,-48.028092850363464,False
15m,8,21,12,0.015,2,30,3,6010,2592,-2.937048260562322,-1.2678464968414664,1.6692017637208554,-5.176072390990393,1440,37.22222222222222,0.813203534880113,-0.9077875441089418,1.0044855220623092,-7.7956403492125474,616,36.52597402597403,0.7367986552511157,-90.77875441089418,False
15m,10,30,9,0.025,2,30,3,6007,2592,-2.9449675448445767,-1.0292591350774092,1.9157084097671675,-3.770053513282621,1441,36.6412213740458,0.8521040146140203,-0.9581060574479489,1.1891368029789617,-7.131796919021136,636,36.477987421383645,0.7414507213744725,-95.81060574479488,False
15m,12,26,9,0.025,3,30,3,6010,2592,-2.953033005451174,-1.3331169827956364,1.619916022655538,-6.0734897283703395,1030,34.66019417475728,0.7429086444250589,-0.41120142820807815,0.665575127997039,-3.9769913873577605,442,36.87782805429865,0.8278105604050046,-41.120142820807814,False
15m,14,35,9,0.02,3,30,3,6002,2592,-2.9571092062739863,-1.291675197543791,1.6654340087301953,-6.281247521437939,990,34.64646464646465,0.7370568730682913,-0.9119667014924744,1.0598033185642584,-9.12554104665081,426,34.74178403755869,0.6446525820646987,-91.19667014924744,False
15m,12,35,12,0.015,3,30,3,5999,2592,-2.9591537390352727,-1.2941803387993787,1.6649734002358938,-6.517012510617286,961,33.818938605619145,0.742243989286857,-0.6962696627623154,0.7774699313167894,-7.3275666424046975,400,33.75,0.7095142000480965,-69.62696627623154,False
15m,12,30,12,0.015,3,30,3,6004,2592,-2.9592885936515927,-1.3131210645538702,1.6461675290977222,-6.687304689703149,943,34.146341463414636,0.731075315971142,-0.532129573791226,0.6382632409898005,-5.652214294109858,393,35.6234096692112,0.7713494743396315,-53.2129573791226,False
15m,8,35,9,0.015,2,30,3,6002,2592,-2.961311885740833,-1.2356971489238093,1.7256147368170236,-5.082697250643144,1450,36.55172413793103,0.8174622385237615,-1.0149431098180501,1.109722105961494,-8.570254495791916,640,36.40625,0.7139194669392973,-101.49431098180503,False
15m,8,26,12,0.02,2,30,3,6008,2592,-2.9675567878854423,-1.2069103026533594,1.7606464852320831,-4.8025131566937675,1403,36.707056307911614,0.8222293141214033,-0.9056086203199448,1.0705356410725286,-6.9380026721873245,631,36.608557844690964,0.750810513916895,-90.56086203199447,False
15m,12,30,9,0.025,2,30,3,6007,2592,-2.9741200105597407,-1.0910673556992516,1.8830526548604891,-3.9949202865026554,1355,36.974169741697416,0.8434640881304658,-1.147143708329495,1.3248405859406283,-8.519558491778492,613,34.58401305057096,0.6987132733911381,-114.7143708329495,False
15m,12,26,9,0.02,3,30,3,6010,2592,-2.9817360302391873,-1.392951699629084,1.5887843306101033,-6.7073505182415225,1028,34.72762645914397,0.7302978476926563,-0.36719033283299723,0.5974930939750698,-3.669102663323488,441,37.41496598639456,0.8453151879108559,-36.71903328329972,False
15m,12,26,6,0.025,2,30,3,6010,2592,-2.9861675256613167,-1.0924645805935507,1.893702945067766,-3.9561681534869906,1539,36.32228719948018,0.8481507958603671,-0.8748932689903085,1.0423636737935134,-6.646273239057048,677,37.22304283604136,0.7690855210943126,-87.48932689903086,False
15m,14,26,9,0.025,2,30,3,6010,2592,-2.9908692394935534,-1.1230895122639595,1.867779727229594,-4.18596794082777,1330,36.76691729323308,0.8372297752491151,-1.0773408315816595,1.328159359530567,-7.970645263355641,602,34.71760797342193,0.7095742759545192,-107.73408315816596,False
15m,12,26,9,0.015,3,30,3,6010,2592,-2.9931121479839544,-1.3747949286117365,1.618317219372218,-6.9462121409768525,1023,34.799608993157385,0.7285617581584074,-0.395522348428367,0.5364587187554415,-4.115761697648214,435,37.47126436781609,0.8291852466615209,-39.5522348428367,False
15m,12,26,12,0.015,3,30,3,6008,2592,-2.9941895621091796,-1.3128576075456295,1.6813319545635501,-6.637413625077748,979,34.11644535240041,0.7377701508396786,-0.5450069542285019,0.677235020833334,-5.657712485524299,405,37.03703703703704,0.7684311536318923,-54.500695422850185,False
15m,10,35,9,0.025,2,30,3,6002,2592,-3.011810855783942,-1.0977335817856146,1.9140772739983276,-4.057497660782271,1402,36.73323823109843,0.8430752386267825,-1.0400893747070223,1.2197517333195231,-7.773643116572511,624,36.05769230769231,0.7212204578487162,-104.00893747070222,False
15m,12,30,9,0.02,2,30,3,6007,2592,-3.0283717655114435,-1.270337345570333,1.7580344199411106,-4.956103710623149,1341,36.91275167785235,0.814881256682777,-1.0517584748328046,1.1863797024412066,-8.034127275722113,608,35.03289473684211,0.7210996823282594,-105.17584748328045,False
15m,8,35,12,0.025,3,30,3,5999,2592,-3.047098090619867,-1.350043566070217,1.6970545245496498,-6.240431003540594,1030,34.1747572815534,0.7385828089217158,-0.3861439740819151,0.6442448836144067,-3.809949358704096,429,36.36363636363637,0.8301037026274967,-38.61439740819151,False
15m,14,35,12,0.02,3,30,3,5999,2592,-3.0575746822035166,-1.424382845307082,1.6331918368964349,-6.824384865047265,924,34.1991341991342,0.7149977545278813,-0.619389044307045,0.7793460159473332,-6.0445270585423305,382,36.12565445026178,0.7423398216716816,-61.9389044307045,False
15m,8,21,9,0.025,2,30,3,6010,2592,-3.0625653317436825,-1.2238362927665547,1.8387290389771276,-4.474302235597876,1584,36.74242424242424,0.8324655387976445,-0.8067609470861499,0.9758991508586924,-5.960205136992948,680,37.05882352941177,0.7881443353456651,-80.67609470861498,False
15m,12,26,6,0.015,2,30,3,6010,2592,-3.064782533324102,-1.3378026142650197,1.7269799190590822,-5.402600397935151,1521,36.75213675213676,0.8089805652430605,-0.8286831867126421,0.922787168532503,-6.925714652729199,655,37.70992366412214,0.7676543682732588,-82.8683186712642,False
15m,14,30,6,0.015,2,30,3,6010,2592,-3.067295959837092,-1.327878884652364,1.7394170751847282,-5.503242294356839,1447,36.55839668279198,0.8048231739858179,-1.0505376789239016,1.1598035536254454,-8.5828713069235,632,36.392405063291136,0.7090606790731198,-105.05376789239017,False
15m,8,35,9,0.025,2,30,3,6002,2592,-3.0677798414266144,-1.1320888389472383,1.9356910024793759,-4.131311049334122,1488,36.49193548387097,0.840231901931623,-0.96435419913847,1.1132823312674738,-7.3852198798412925,660,36.36363636363637,0.7452680423094566,-96.435419913847,False
15m,10,26,9,0.025,2,30,3,6010,2592,-3.068682114678325,-1.108754931262247,1.959927183416078,-4.093735388197299,1450,36.55172413793103,0.8406101540924855,-0.9233454003037695,1.1542601510761346,-6.896683374905653,645,36.12403100775194,0.7512835881577395,-92.33454003037696,False
15m,12,26,6,0.02,2,30,3,6010,2592,-3.0775928064593723,-1.2797402313491513,1.797852575110221,-4.951794850727676,1527,36.41126391617551,0.8176099499851541,-0.8650609484123196,1.0253417701819176,-6.7907828519621525,668,37.4251497005988,0.7697306748150096,-86.50609484123197,False
15m,14,35,9,0.025,3,30,3,6002,2592,-3.082079219219216,-1.3898643986156458,1.69221482060357,-6.474975051457937,993,34.340382678751254,0.7248814602018754,-0.8220524771959208,1.0370418081360733,-7.81913408645613,433,35.10392609699769,0.6817165260294274,-82.20524771959208,False
15m,12,35,12,0.02,3,30,3,5999,2592,-3.090023531076574,-1.351011903071285,1.7390116280052887,-6.461340797694794,970,33.91752577319588,0.734802457841956,-0.7500439509229909,0.8624003286063667,-7.438043390567635,408,33.33333333333333,0.6969128783790198,-75.00439509229909,False
15m,14,21,6,0.015,2,30,3,6010,2592,-3.0943998262665513,-1.3121938774709452,1.782205948795606,-5.3164720004584725,1519,36.734693877551024,0.8130967221978057,-0.9399047569693539,1.0339080203820028,-8.033968758956238,642,37.53894080996885,0.7294778472593821,-93.99047569693539,False
15m,8,35,12,0.02,3,30,3,5999,2592,-3.0972405405616295,-1.3926292730282512,1.704611267533378,-6.7507478228536035,1025,34.146341463414636,0.7259619870401146,-0.39498397261702844,0.6070845605433182,-4.042331013256899,427,37.00234192037471,0.8249299143383972,-39.49839726170285,False
15m,12,21,6,0.02,2,30,3,6010,2592,-3.0977548707550895,-1.306610029974636,1.7911448407804538,-5.113232873404127,1596,36.716791979949875,0.8173925039476038,-0.7175182591683551,0.8779428491224333,-5.729865268279947,675,36.592592592592595,0.8008857044046607,-71.75182591683551,False
15m,12,30,12,0.025,3,30,3,6004,2592,-3.101125206396784,-1.3731236904263642,1.7280015159704194,-6.327957798403316,957,34.37826541274817,0.7273416642684732,-0.6705943214332365,0.8627008768453754,-6.310488424979721,409,34.71882640586797,0.7279346105491808,-67.05943214332365,False
15m,14,21,12,0.015,3,30,3,6010,2592,-3.101200119245183,-1.3496207672355376,1.7515793520096457,-6.8315196334707355,967,33.81592554291623,0.7288235359884011,-0.550493429705748,0.6951519382948826,-5.537736625363924,413,37.530266343825666,0.7755818169815109,-55.0493429705748,False
15m,14,35,12,0.015,3,30,3,5999,2592,-3.101485846806246,-1.4357524128536898,1.665733433952556,-7.2561958154686765,914,34.24507658643326,0.7077494246570022,-0.5511897202411455,0.6877747379329908,-5.737393994071922,375,36.8,0.763214710881992,-55.118972024114555,False
15m,12,26,12,0.025,3,30,3,6008,2592,-3.1027230917302617,-1.3656661488758073,1.7370569428544542,-6.178186567700932,992,34.07258064516129,0.7399867709294488,-0.5903401929288157,0.7952876818084789,-5.613153872006049,416,37.019230769230774,0.7571482919938737,-59.03401929288157,False
15m,12,30,12,0.02,3,30,3,6004,2592,-3.1066531836918228,-1.379155725788387,1.7274974579034357,-6.604630198515747,955,34.45026178010471,0.721690508584325,-0.6119890937458331,0.7449408213582716,-6.040017378927211,405,35.06172839506173,0.748182808776437,-61.19890937458331,False
15m,10,26,9,0.015,2,30,3,6010,2592,-3.1145504313869354,-1.3389310568139081,1.7756193745730275,-5.474648726392308,1428,36.69467787114846,0.8031116382637622,-0.9466713203230757,1.0331768769847265,-7.750310221651437,625,36.480000000000004,0.7283836074213355,-94.66713203230756,False
15m,8,35,12,0.015,3,30,3,5999,2592,-3.125392710471059,-1.4198696524160732,1.7055230580549858,-7.24863877620695,1019,34.052993130520115,0.7179385710574464,-0.38555686421830615,0.513788512683154,-4.134473070543205,420,37.38095238095238,0.8224439555653178,-38.555686421830615,False
15m,14,21,6,0.025,2,30,3,6010,2592,-3.1295433548538854,-1.1269160972844112,2.002627257569474,-4.089882337852972,1535,36.2214983713355,0.8434068986137349,-0.8831468671286893,1.0523369364572797,-6.81070338091225,670,37.16417910447761,0.761324253181219,-88.31468671286893,False
